date,code,nav
2025-10-20,161725,10.835585
2025-10-21,161725,10.729839
2025-10-22,161725,10.668956
2025-10-23,161725,10.724978
2025-10-24,161725,10.576096
2025-10-27,161725,10.613658
2025-10-28,161725,10.473580
2025-10-29,161725,10.280745
2025-10-30,161725,10.342505
2025-10-31,161725,10.109972
2025-11-03,161725,9.972842
2025-11-04,161725,9.770974
2025-11-05,161725,9.865268
2025-11-06,161725,9.776937
2025-11-07,161725,9.736358
2025-11-10,161725,9.692047
2025-11-11,161725,9.591330
2025-11-12,161725,9.582465
2025-11-13,161725,9.657196
2025-11-14,161725,9.743956
2025-11-17,161725,9.706704
2025-11-18,161725,9.541557
2025-11-19,161725,9.621574
2025-11-20,161725,9.547730
2025-11-21,161725,9.402110
2025-11-24,161725,9.248946
2025-11-25,161725,9.147240
2025-11-26,161725,9.023375
2025-11-27,161725,9.006496
2025-11-28,161725,9.079145
2025-12-01,161725,8.908634
2025-12-02,161725,8.942037
2025-12-03,161725,8.981181
2025-12-04,161725,8.896753
2025-12-05,161725,8.877361
2025-12-08,161725,8.973819
2025-12-09,161725,8.840762
2025-12-10,161725,8.929562
2025-12-11,161725,9.001623
2025-12-12,161725,8.935222
2025-12-15,161725,9.014421
2025-12-16,161725,9.034713
2025-12-17,161725,9.101545
2025-12-18,161725,8.992193
2025-12-19,161725,8.863393
2025-12-22,161725,8.945397
2025-12-23,161725,8.910753
2025-12-24,161725,8.867766
2025-12-25,161725,8.979900
2025-12-26,161725,8.921243
2025-12-29,161725,9.024214
2025-12-30,161725,8.952858
2025-12-31,161725,8.870919
2026-01-01,161725,8.756558
2026-01-02,161725,8.632751
2026-01-05,161725,8.708437
2026-01-06,161725,8.681838
2026-01-07,161725,8.648111
2026-01-08,161725,8.501518
2026-01-09,161725,8.522131
2026-01-12,161725,8.543163
2026-01-13,161725,8.656603
2026-01-14,161725,8.564600
2026-01-15,161725,8.601764
2026-01-16,161725,8.651088
2026-01-19,161725,8.714774
2026-01-20,161725,8.732918
2026-01-21,161725,8.588438
2026-01-22,161725,8.688316
2026-01-23,161725,8.599031
2026-01-26,161725,8.606861
2026-01-27,161725,8.724205
2026-01-28,161725,8.835236
2026-01-29,161725,8.716159
2026-01-30,161725,8.840155
2026-02-02,161725,8.860684
2026-02-03,161725,8.826520
2026-02-04,161725,8.786961
2026-02-05,161725,8.739241
2026-02-06,161725,8.724789
2026-02-09,161725,8.623483
2026-02-10,161725,8.490040
2026-02-11,161725,8.403116
2026-02-12,161725,8.287574
2026-02-13,161725,8.201867
2026-02-16,161725,8.270375
2026-02-17,161725,8.135936
2026-02-18,161725,8.117782
2026-02-19,161725,8.002489
2026-02-20,161725,7.890346
2026-02-23,161725,7.789980
2026-02-24,161725,7.696553
2026-02-25,161725,7.793308
2026-02-26,161725,7.832646
2026-02-27,161725,7.953926
2026-03-02,161725,7.857881
2026-03-03,161725,7.973720
2026-03-04,161725,8.094738
2026-03-05,161725,8.080816
2026-03-06,161725,8.054691
2026-03-09,161725,8.029989
2026-03-10,161725,7.961613
2026-03-11,161725,8.040817
2026-03-12,161725,8.021462
2026-03-13,161725,8.111651
2026-03-16,161725,8.112732
2026-03-17,161725,8.155593
2026-03-18,161725,8.114333
2026-03-19,161725,8.124374
2026-03-20,161725,8.229446
2026-03-23,161725,8.163613
2026-03-24,161725,8.032245
2026-03-25,161725,8.022791
2026-03-26,161725,7.894011
2026-03-27,161725,7.790206
2026-03-30,161725,7.876937
2026-03-31,161725,7.777478
2026-04-01,161725,7.754370
2026-04-02,161725,7.653650
2026-04-03,161725,7.680461
2026-04-06,161725,7.663153
2026-04-07,161725,7.710629
2026-04-08,161725,7.633264
2026-04-09,161725,7.549568
2026-04-10,161725,7.509593
2026-04-13,161725,7.507723
2026-04-14,161725,7.402218
2026-04-15,161725,7.281891
2026-04-16,161725,7.341216
2026-04-17,161725,7.214169
2026-04-20,161725,7.220673
2026-04-21,161725,7.248575
2026-04-22,161725,7.175130
2026-04-23,161725,7.072774
2026-04-24,161725,6.975182
2020-01-02,180101,1.005601
2020-01-03,180101,1.010825
2020-01-06,180101,1.008275
2020-01-07,180101,1.007228
2020-01-08,180101,1.002005
2020-01-09,180101,1.005934
2020-01-10,180101,1.013512
2020-01-13,180101,1.018777
2020-01-14,180101,1.023017
2020-01-15,180101,1.023032
2020-01-16,180101,1.027910
2020-01-17,180101,1.023773
2020-01-20,180101,1.028136
2020-01-21,180101,1.036417
2020-01-22,180101,1.040451
2020-01-23,180101,1.042530
2020-01-24,180101,1.038515
2020-01-27,180101,1.040289
2020-01-28,180101,1.035605
2020-01-29,180101,1.033987
2020-01-30,180101,1.032809
2020-01-31,180101,1.040369
2020-02-03,180101,1.043062
2020-02-04,180101,1.051205
2020-02-05,180101,1.058333
2020-02-06,180101,1.067231
2020-02-07,180101,1.072578
2020-02-10,180101,1.082163
2020-02-11,180101,1.085407
2020-02-12,180101,1.086098
2020-02-13,180101,1.095008
2020-02-14,180101,1.095797
2020-02-17,180101,1.052554
2020-02-18,180101,1.050721
2020-02-19,180101,1.059954
2020-02-20,180101,1.068920
2020-02-21,180101,1.066060
2020-02-24,180101,1.075479
2020-02-25,180101,1.081429
2020-02-26,180101,1.088215
2020-02-27,180101,1.088432
2020-02-28,180101,1.094919
2020-03-02,180101,1.094221
2020-03-03,180101,1.092346
2020-03-04,180101,1.099560
2020-03-05,180101,1.100310
2020-03-06,180101,1.105977
2020-03-09,180101,1.107011
2020-03-10,180101,1.113380
2020-03-11,180101,1.116802
2020-03-12,180101,1.121189
2020-03-13,180101,1.122554
2020-03-16,180101,1.133608
2020-03-17,180101,1.137284
2020-03-18,180101,1.135708
2020-03-19,180101,1.145642
2020-03-20,180101,1.144523
2020-03-23,180101,1.145701
2020-03-24,180101,1.154431
2020-03-25,180101,1.165923
2020-03-26,180101,1.169277
2020-03-27,180101,1.173168
2020-03-30,180101,1.173961
2020-03-31,180101,1.174540
2020-04-01,180101,1.175170
2020-04-02,180101,1.182642
2020-04-03,180101,1.189151
2020-04-06,180101,1.198004
2020-04-07,180101,1.207732
2020-04-08,180101,1.212830
2020-04-09,180101,1.215269
2020-04-10,180101,1.217476
2020-04-13,180101,1.218668
2020-04-14,180101,1.228277
2020-04-15,180101,1.231182
2020-04-16,180101,1.231211
2020-04-17,180101,1.241927
2020-04-20,180101,1.243109
2020-04-21,180101,1.255985
2020-04-22,180101,1.263640
2020-04-23,180101,1.275628
2020-04-24,180101,1.289502
2020-04-27,180101,1.297129
2020-04-28,180101,1.314423
2020-04-29,180101,1.326460
2020-04-30,180101,1.342149
2020-05-01,180101,1.352361
2020-05-04,180101,1.369917
2020-05-05,180101,1.388654
2020-05-06,180101,1.390518
2020-05-07,180101,1.399703
2020-05-08,180101,1.416114
2020-05-11,180101,1.429699
2020-05-12,180101,1.446636
2020-05-13,180101,1.455632
2020-05-14,180101,1.470197
2020-05-15,180101,1.482134
2020-05-18,180101,1.503236
2020-05-19,180101,1.511052
2020-05-20,180101,1.520808
2020-05-21,180101,1.535622
2020-05-22,180101,1.549151
2020-05-25,180101,1.566400
2020-05-26,180101,1.576915
2020-05-27,180101,1.599445
2020-05-28,180101,1.609279
2020-05-29,180101,1.612747
2020-06-01,180101,1.631197
2020-06-02,180101,1.634406
2020-06-03,180101,1.656427
2020-06-04,180101,1.664073
2020-06-05,180101,1.686897
2020-06-08,180101,1.700953
2020-06-09,180101,1.702791
2020-06-10,180101,1.721176
2020-06-11,180101,1.732823
2020-06-12,180101,1.755314
2020-06-15,180101,1.768119
2020-06-16,180101,1.790859
2020-06-17,180101,1.803748
2020-06-18,180101,1.820658
2020-06-19,180101,1.827852
2020-06-22,180101,1.840330
2020-06-23,180101,1.865924
2020-06-24,180101,1.879663
2020-06-25,180101,1.889592
2020-06-26,180101,1.895884
2020-06-29,180101,1.905823
2020-06-30,180101,1.929357
2020-07-01,180101,1.938249
2020-07-02,180101,1.963555
2020-07-03,180101,1.990615
2020-07-06,180101,1.996194
2020-07-07,180101,2.001122
2020-07-08,180101,2.031877
2020-07-09,180101,2.061626
2020-07-10,180101,2.070590
2020-07-13,180101,2.074729
2020-07-14,180101,2.103909
2020-07-15,180101,2.123582
2020-07-16,180101,2.154624
2020-07-17,180101,2.171939
2020-07-20,180101,2.196087
2020-07-21,180101,2.210682
2020-07-22,180101,2.221102
2020-07-23,180101,2.230213
2020-07-24,180101,2.257520
2020-07-27,180101,2.276924
2020-07-28,180101,2.301039
2020-07-29,180101,2.332367
2020-07-30,180101,2.352794
2020-07-31,180101,2.388176
2020-08-03,180101,2.423111
2020-08-04,180101,2.452782
2020-08-05,180101,2.464546
2020-08-06,180101,2.502314
2020-08-07,180101,2.507715
2020-08-10,180101,2.535635
2020-08-11,180101,2.547869
2020-08-12,180101,2.555525
2020-08-13,180101,2.563246
2020-08-14,180101,2.576052
2020-08-17,180101,2.581517
2020-08-18,180101,2.617671
2020-08-19,180101,2.625875
2020-08-20,180101,2.633112
2020-08-21,180101,2.658284
2020-08-24,180101,2.692047
2020-08-25,180101,2.712097
2020-08-26,180101,2.714494
2020-08-27,180101,2.749391
2020-08-28,180101,2.788744
2020-08-31,180101,2.815520
2020-09-01,180101,2.826928
2020-09-02,180101,2.868145
2020-09-03,180101,2.887951
2020-09-04,180101,2.913937
2020-09-07,180101,2.919164
2020-09-08,180101,2.957282
2020-09-09,180101,2.985684
2020-09-10,180101,3.008515
2020-09-11,180101,3.011579
2020-09-14,180101,3.013536
2020-09-15,180101,3.029269
2020-09-16,180101,3.034479
2020-09-17,180101,3.045226
2020-09-18,180101,3.062864
2020-09-21,180101,3.074555
2020-09-22,180101,3.080495
2020-09-23,180101,3.087170
2020-09-24,180101,3.126786
2020-09-25,180101,3.147970
2020-09-28,180101,3.168330
2020-09-29,180101,3.191189
2020-09-30,180101,3.218564
2020-10-01,180101,3.226320
2020-10-02,180101,3.224651
2020-10-05,180101,3.252181
2020-10-06,180101,3.251954
2020-10-07,180101,3.251266
2020-10-08,180101,3.269117
2020-10-09,180101,3.273665
2020-10-12,180101,3.273178
2020-10-13,180101,3.296799
2020-10-14,180101,3.293662
2020-10-15,180101,3.331650
2020-10-16,180101,3.340214
2020-10-19,180101,3.343201
2020-10-20,180101,3.375664
2020-10-21,180101,3.409902
2020-10-22,180101,3.440719
2020-10-23,180101,3.450921
2020-10-26,180101,3.482107
2020-10-27,180101,3.506058
2020-10-28,180101,3.511216
2020-10-29,180101,3.537763
2020-10-30,180101,3.536890
2020-11-02,180101,3.558753
2020-11-03,180101,3.570390
2020-11-04,180101,3.583928
2020-11-05,180101,3.574582
2020-11-06,180101,3.566717
2020-11-09,180101,3.577050
2020-11-10,180101,3.587015
2020-11-11,180101,3.603563
2020-11-12,180101,3.635088
2020-11-13,180101,3.626886
2020-11-16,180101,3.650180
2020-11-17,180101,3.655084
2020-11-18,180101,3.644754
2020-11-19,180101,3.651251
2020-11-20,180101,3.684470
2020-11-23,180101,3.704220
2020-11-24,180101,3.731181
2020-11-25,180101,3.743299
2020-11-26,180101,3.730959
2020-11-27,180101,3.752044
2020-11-30,180101,3.740003
2020-12-01,180101,3.748647
2020-12-02,180101,3.776875
2020-12-03,180101,3.800316
2020-12-04,180101,3.788733
2020-12-07,180101,3.772993
2020-12-08,180101,3.784683
2020-12-09,180101,3.810163
2020-12-10,180101,3.818722
2020-12-11,180101,3.805643
2020-12-14,180101,3.824663
2020-12-15,180101,3.800788
2020-12-16,180101,3.783837
2020-12-17,180101,3.810269
2020-12-18,180101,3.816254
2020-12-21,180101,3.810782
2020-12-22,180101,3.786752
2020-12-23,180101,3.802407
2020-12-24,180101,3.805747
2020-12-25,180101,3.778514
2020-12-28,180101,3.792486
2020-12-29,180101,3.764585
2020-12-30,180101,3.771262
2020-12-31,180101,3.755900
2021-01-01,180101,3.749139
2021-01-04,180101,3.727199
2021-01-05,180101,3.732398
2021-01-06,180101,3.707873
2021-01-07,180101,3.698551
2021-01-08,180101,3.708633
2021-01-11,180101,3.700976
2021-01-12,180101,3.669847
2021-01-13,180101,3.659930
2021-01-14,180101,3.632732
2021-01-15,180101,3.614735
2021-01-18,180101,3.600470
2021-01-19,180101,3.574378
2021-01-20,180101,3.570029
2021-01-21,180101,3.539860
2021-01-22,180101,3.532317
2021-01-25,180101,3.530885
2021-01-26,180101,3.546280
2021-01-27,180101,3.553306
2021-01-28,180101,3.540393
2021-01-29,180101,3.507433
2021-02-01,180101,3.497154
2021-02-02,180101,3.505554
2021-02-03,180101,3.501043
2021-02-04,180101,3.495036
2021-02-05,180101,3.490659
2021-02-08,180101,3.500596
2021-02-09,180101,3.510006
2021-02-10,180101,3.489597
2021-02-11,180101,3.494607
2021-02-12,180101,3.481374
2021-02-15,180101,3.470406
2021-02-16,180101,3.449378
2021-02-17,180101,3.447332
2021-02-18,180101,3.425439
2021-02-19,180101,3.388887
2021-02-22,180101,3.390230
2021-02-23,180101,3.355722
2021-02-24,180101,3.356378
2021-02-25,180101,3.358359
2021-02-26,180101,3.339003
2021-03-01,180101,3.326772
2021-03-02,180101,3.331324
2021-03-03,180101,3.324930
2021-03-04,180101,3.325001
2021-03-05,180101,3.307227
2021-03-08,180101,3.300284
2021-03-09,180101,3.291725
2021-03-10,180101,3.291166
2021-03-11,180101,3.256301
2021-03-12,180101,3.234712
2021-03-15,180101,3.237418
2021-03-16,180101,3.240650
2021-03-17,180101,3.206732
2021-03-18,180101,3.171300
2021-03-19,180101,3.164112
2021-03-22,180101,3.142331
2021-03-23,180101,3.133888
2021-03-24,180101,3.135531
2021-03-25,180101,3.134166
2021-03-26,180101,3.113135
2021-03-29,180101,3.112035
2021-03-30,180101,3.071723
2021-03-31,180101,3.069494
2021-04-01,180101,3.039328
2021-04-02,180101,2.998717
2021-04-05,180101,2.995086
2021-04-06,180101,2.987489
2021-04-07,180101,2.971104
2021-04-08,180101,2.960462
2021-04-09,180101,2.952556
2021-04-12,180101,2.942056
2021-04-13,180101,2.914866
2021-04-14,180101,2.875750
2021-04-15,180101,2.864241
2021-04-16,180101,2.845413
2021-04-19,180101,2.840964
2021-04-20,180101,2.836034
2021-04-21,180101,2.821384
2021-04-22,180101,2.794687
2021-04-23,180101,2.773316
2021-04-26,180101,2.757970
2021-04-27,180101,2.735118
2021-04-28,180101,2.699377
2021-04-29,180101,2.666821
2021-04-30,180101,2.633050
2021-05-03,180101,2.619511
2021-05-04,180101,2.615171
2021-05-05,180101,2.607451
2021-05-06,180101,2.606240
2021-05-07,180101,2.577515
2021-05-10,180101,2.549147
2021-05-11,180101,2.522356
2021-05-12,180101,2.499703
2021-05-13,180101,2.482200
2021-05-14,180101,2.458521
2021-05-17,180101,2.424439
2021-05-18,180101,2.407285
2021-05-19,180101,2.392998
2021-05-20,180101,2.383827
2021-05-21,180101,2.381241
2021-05-24,180101,2.363574
2021-05-25,180101,2.242450
2021-05-26,180101,2.211776
2021-05-27,180101,2.188253
2021-05-28,180101,2.166876
2021-05-31,180101,2.145383
2021-06-01,180101,2.120672
2021-06-02,180101,2.114682
2021-06-03,180101,2.093297
2021-06-04,180101,2.088083
2021-06-07,180101,2.074176
2021-06-08,180101,2.048018
2021-06-09,180101,2.022870
2021-06-10,180101,2.013905
2021-06-11,180101,2.011407
2021-06-14,180101,1.983497
2021-06-15,180101,1.969934
2021-06-16,180101,1.944640
2021-06-17,180101,1.941222
2021-06-18,180101,1.934108
2021-06-21,180101,1.927979
2021-06-22,180101,1.911294
2021-06-23,180101,1.895759
2021-06-24,180101,1.892356
2021-06-25,180101,1.883704
2021-06-28,180101,1.882520
2021-06-29,180101,1.871481
2021-06-30,180101,1.863303
2021-07-01,180101,1.851913
2021-07-02,180101,1.849769
2021-07-05,180101,1.829247
2021-07-06,180101,1.809778
2021-07-07,180101,1.796940
2021-07-08,180101,1.794390
2021-07-09,180101,1.772715
2021-07-12,180101,1.754250
2021-07-13,180101,1.740442
2021-07-14,180101,1.741659
2021-07-15,180101,1.738721
2021-07-16,180101,1.732300
2021-07-19,180101,1.728491
2021-07-20,180101,1.722445
2021-07-21,180101,1.712610
2021-07-22,180101,1.691296
2021-07-23,180101,1.672196
2021-07-26,180101,1.665052
2021-07-27,180101,1.663078
2021-07-28,180101,1.644834
2021-07-29,180101,1.627271
2021-07-30,180101,1.625581
2021-08-02,180101,1.606915
2021-08-03,180101,1.602787
2021-08-04,180101,1.593786
2021-08-05,180101,1.584419
2021-08-06,180101,1.568477
2021-08-09,180101,1.557018
2021-08-10,180101,1.547777
2021-08-11,180101,1.544261
2021-08-12,180101,1.543667
2021-08-13,180101,1.544379
2021-08-16,180101,1.530761
2021-08-17,180101,1.530720
2021-08-18,180101,1.518864
2021-08-19,180101,1.520334
2021-08-20,180101,1.518210
2021-08-23,180101,1.517513
2021-08-24,180101,1.501812
2021-08-25,180101,1.495560
2021-08-26,180101,1.479371
2021-08-27,180101,1.471259
2021-08-30,180101,1.460950
2021-08-31,180101,1.457514
2021-09-01,180101,1.444811
2021-09-02,180101,1.443861
2021-09-03,180101,1.441037
2021-09-06,180101,1.434823
2021-09-07,180101,1.439107
2021-09-08,180101,1.425242
2021-09-09,180101,1.410703
2021-09-10,180101,1.403078
2021-09-13,180101,1.404031
2021-09-14,180101,1.406236
2021-09-15,180101,1.394935
2021-09-16,180101,1.387029
2021-09-17,180101,1.376223
2021-09-20,180101,1.377768
2021-09-21,180101,1.380199
2021-09-22,180101,1.373725
2021-09-23,180101,1.371967
2021-09-24,180101,1.374527
2021-09-27,180101,1.369952
2021-09-28,180101,1.374678
2021-09-29,180101,1.372457
2021-09-30,180101,1.377838
2021-10-01,180101,1.378422
2021-10-04,180101,1.368401
2021-10-05,180101,1.368527
2021-10-06,180101,1.366544
2021-10-07,180101,1.354871
2021-10-08,180101,1.359769
2021-10-11,180101,1.364855
2021-10-12,180101,1.363779
2021-10-13,180101,1.359949
2021-10-14,180101,1.352643
2021-10-15,180101,1.349470
2021-10-18,180101,1.342165
2021-10-19,180101,1.344268
2021-10-20,180101,1.337976
2021-10-21,180101,1.330697
2021-10-22,180101,1.321397
2021-10-25,180101,1.313508
2021-10-26,180101,1.317509
2021-10-27,180101,1.310131
2021-10-28,180101,1.313580
2021-10-29,180101,1.311303
2021-11-01,180101,1.310088
2021-11-02,180101,1.306660
2021-11-03,180101,1.301822
2021-11-04,180101,1.294613
2021-11-05,180101,1.290336
2021-11-08,180101,1.284741
2021-11-09,180101,1.280533
2021-11-10,180101,1.271693
2021-11-11,180101,1.266723
2021-11-12,180101,1.267751
2021-11-15,180101,1.273533
2021-11-16,180101,1.272171
2021-11-17,180101,1.271121
2021-11-18,180101,1.264112
2021-11-19,180101,1.254568
2021-11-22,180101,1.255389
2021-11-23,180101,1.258184
2021-11-24,180101,1.250107
2021-11-25,180101,1.243045
2021-11-26,180101,1.245900
2021-11-29,180101,1.250559
2021-11-30,180101,1.243502
2021-12-01,180101,1.248281
2021-12-02,180101,1.244024
2021-12-03,180101,1.250064
2021-12-06,180101,1.247570
2021-12-07,180101,1.249187
2021-12-08,180101,1.248690
2021-12-09,180101,1.251818
2021-12-10,180101,1.245027
2021-12-13,180101,1.243143
2021-12-14,180101,1.248834
2021-12-15,180101,1.246442
2021-12-16,180101,1.248416
2021-12-17,180101,1.254179
2021-12-20,180101,1.258693
2021-12-21,180101,1.266194
2021-12-22,180101,1.257035
2021-12-23,180101,1.265120
2021-12-24,180101,1.271027
2021-12-27,180101,1.274593
2021-12-28,180101,1.280028
2021-12-29,180101,1.284189
2021-12-30,180101,1.281313
2021-12-31,180101,1.276481
2022-01-03,180101,1.274082
2022-01-04,180101,1.272584
2022-01-05,180101,1.278165
2022-01-06,180101,1.281582
2022-01-07,180101,1.277360
2022-01-10,180101,1.269930
2022-01-11,180101,1.270570
2022-01-12,180101,1.269250
2022-01-13,180101,1.264334
2022-01-14,180101,1.257069
2022-01-17,180101,1.247733
2022-01-18,180101,1.243049
2022-01-19,180101,1.250898
2022-01-20,180101,1.246403
2022-01-21,180101,1.245144
2022-01-24,180101,1.243307
2022-01-25,180101,1.245192
2022-01-26,180101,1.239189
2022-01-27,180101,1.237936
2022-01-28,180101,1.238564
2022-01-31,180101,1.243326
2022-02-01,180101,1.245034
2022-02-02,180101,1.242619
2022-02-03,180101,1.245551
2022-02-04,180101,1.248864
2022-02-07,180101,1.244221
2022-02-08,180101,1.235358
2022-02-09,180101,1.228663
2022-02-10,180101,1.227879
2022-02-11,180101,1.223984
2022-02-14,180101,1.218345
2022-02-15,180101,1.222456
2022-02-16,180101,1.214213
2022-02-17,180101,1.217894
2022-02-18,180101,1.210856
2022-02-21,180101,1.201954
2022-02-22,180101,1.194995
2022-02-23,180101,1.193428
2022-02-24,180101,1.191706
2022-02-25,180101,1.182309
2022-02-28,180101,1.181921
2022-03-01,180101,1.188052
2022-03-02,180101,1.186215
2022-03-03,180101,1.186509
2022-03-04,180101,1.181251
2022-03-07,180101,1.185674
2022-03-08,180101,1.184508
2022-03-09,180101,1.184703
2022-03-10,180101,1.177517
2022-03-11,180101,1.182788
2022-03-14,180101,1.176913
2022-03-15,180101,1.176182
2022-03-16,180101,1.166964
2022-03-17,180101,1.164014
2022-03-18,180101,1.162462
2022-03-21,180101,1.165757
2022-03-22,180101,1.157532
2022-03-23,180101,1.158969
2022-03-24,180101,1.149791
2022-03-25,180101,1.149205
2022-03-28,180101,1.153342
2022-03-29,180101,1.149186
2022-03-30,180101,1.146270
2022-03-31,180101,1.140741
2022-04-01,180101,1.141078
2022-04-04,180101,1.144103
2022-04-05,180101,1.140818
2022-04-06,180101,1.131316
2022-04-07,180101,1.132159
2022-04-08,180101,1.130264
2022-04-11,180101,1.120700
2022-04-12,180101,1.124023
2022-04-13,180101,1.125853
2022-04-14,180101,1.116595
2022-04-15,180101,1.110350
2022-04-18,180101,1.102598
2022-04-19,180101,1.097383
2022-04-20,180101,1.097465
2022-04-21,180101,1.096414
2022-04-22,180101,1.091580
2022-04-25,180101,1.087279
2022-04-26,180101,1.075757
2022-04-27,180101,1.066557
2022-04-28,180101,1.063307
2022-04-29,180101,1.065026
2022-05-02,180101,1.053611
2022-05-03,180101,1.050282
2022-05-04,180101,1.042178
2022-05-05,180101,1.035705
2022-05-06,180101,1.029540
2022-05-09,180101,1.021061
2022-05-10,180101,1.022135
2022-05-11,180101,1.020992
2022-05-12,180101,1.015661
2022-05-13,180101,1.016243
2022-05-16,180101,1.015162
2022-05-17,180101,1.012967
2022-05-18,180101,1.014062
2022-05-19,180101,1.006037
2022-05-20,180101,1.001990
2022-05-23,180101,0.996473
2022-05-24,180101,0.991947
2022-05-25,180101,0.992487
2022-05-26,180101,0.985382
2022-05-27,180101,0.975532
2022-05-30,180101,0.972384
2022-05-31,180101,0.960071
2022-06-01,180101,0.951935
2022-06-02,180101,0.943298
2022-06-03,180101,0.937514
2022-06-06,180101,0.933833
2022-06-07,180101,0.927448
2022-06-08,180101,0.920719
2022-06-09,180101,0.910323
2022-06-10,180101,0.901661
2022-06-13,180101,0.894263
2022-06-14,180101,0.883357
2022-06-15,180101,0.877118
2022-06-16,180101,0.867440
2022-06-17,180101,0.865687
2022-06-20,180101,0.865417
2022-06-21,180101,0.854742
2022-06-22,180101,0.853681
2022-06-23,180101,0.848997
2022-06-24,180101,0.839782
2022-06-27,180101,0.835199
2022-06-28,180101,0.825881
2022-06-29,180101,0.823764
2022-06-30,180101,0.819469
2022-07-01,180101,0.808842
2022-07-04,180101,0.801738
2022-07-05,180101,0.794768
2022-07-06,180101,0.790066
2022-07-07,180101,0.779827
2022-07-08,180101,0.777416
2022-07-11,180101,0.770616
2022-07-12,180101,0.760806
2022-07-13,180101,0.754747
2022-07-14,180101,0.751234
2022-07-15,180101,0.748809
2022-07-18,180101,0.741426
2022-07-19,180101,0.731841
2022-07-20,180101,0.728743
2022-07-21,180101,0.726205
2022-07-22,180101,0.724671
2022-07-25,180101,0.714365
2022-07-26,180101,0.712965
2022-07-27,180101,0.710549
2022-07-28,180101,0.707897
2022-07-29,180101,0.698649
2022-08-01,180101,0.688903
2022-08-02,180101,0.684606
2022-08-03,180101,0.682552
2022-08-04,180101,0.679648
2022-08-05,180101,0.669906
2022-08-08,180101,0.665134
2022-08-09,180101,0.657239
2022-08-10,180101,0.650153
2022-08-11,180101,0.641849
2022-08-12,180101,0.640458
2022-08-15,180101,0.636971
2022-08-16,180101,0.634324
2022-08-17,180101,0.625071
2022-08-18,180101,0.622730
2022-08-19,180101,0.619249
2022-08-22,180101,0.612884
2022-08-23,180101,0.607237
2022-08-24,180101,0.605768
2022-08-25,180101,0.604393
2022-08-26,180101,0.595658
2022-08-29,180101,0.591153
2022-08-30,180101,0.584246
2022-08-31,180101,0.559791
2022-09-01,180101,0.551888
2022-09-02,180101,0.546686
2022-09-05,180101,0.538522
2022-09-06,180101,0.534200
2022-09-07,180101,0.530402
2022-09-08,180101,0.525414
2022-09-09,180101,0.519576
2022-09-12,180101,0.515128
2022-09-13,180101,0.510790
2022-09-14,180101,0.508203
2022-09-15,180101,0.501970
2022-09-16,180101,0.500242
2022-09-19,180101,0.498010
2022-09-20,180101,0.491649
2022-09-21,180101,0.489669
2022-09-22,180101,0.485754
2022-09-23,180101,0.482559
2022-09-26,180101,0.478559
2022-09-27,180101,0.474220
2022-09-28,180101,0.469196
2022-09-29,180101,0.465546
2022-09-30,180101,0.459973
2022-10-03,180101,0.454751
2022-10-04,180101,0.448192
2022-10-05,180101,0.442763
2022-10-06,180101,0.438705
2022-10-07,180101,0.433582
2022-10-10,180101,0.427250
2022-10-11,180101,0.421789
2022-10-12,180101,0.417271
2022-10-13,180101,0.411900
2022-10-14,180101,0.406678
2022-10-17,180101,0.401292
2022-10-18,180101,0.396041
2022-10-19,180101,0.394846
2022-10-20,180101,0.392699
2022-10-21,180101,0.390933
2022-10-24,180101,0.390211
2022-10-25,180101,0.389821
2022-10-26,180101,0.386825
2022-10-27,180101,0.382075
2022-10-28,180101,0.377780
2022-10-31,180101,0.374576
2022-11-01,180101,0.374062
2022-11-02,180101,0.372871
2022-11-03,180101,0.369786
2022-11-04,180101,0.369414
2022-11-07,180101,0.369535
2022-11-08,180101,0.364765
2022-11-09,180101,0.363102
2022-11-10,180101,0.358944
2022-11-11,180101,0.355092
2022-11-14,180101,0.352687
2022-11-15,180101,0.349600
2022-11-16,180101,0.347188
2022-11-17,180101,0.343332
2022-11-18,180101,0.341491
2022-11-21,180101,0.340103
2022-11-22,180101,0.337540
2022-11-23,180101,0.333981
2022-11-24,180101,0.333331
2022-11-25,180101,0.329647
2022-11-28,180101,0.327748
2022-11-29,180101,0.326070
2022-11-30,180101,0.322584
2022-12-01,180101,0.321432
2022-12-02,180101,0.321897
2022-12-05,180101,0.322190
2022-12-06,180101,0.319226
2022-12-07,180101,0.319905
2022-12-08,180101,0.316917
2022-12-09,180101,0.315291
2022-12-12,180101,0.315696
2022-12-13,180101,0.312400
2022-12-14,180101,0.311942
2022-12-15,180101,0.309588
2022-12-16,180101,0.306420
2022-12-19,180101,0.305114
2022-12-20,180101,0.305522
2022-12-21,180101,0.303629
2022-12-22,180101,0.303584
2022-12-23,180101,0.303229
2022-12-26,180101,0.303872
2022-12-27,180101,0.303708
2022-12-28,180101,0.304584
2022-12-29,180101,0.304424
2022-12-30,180101,0.303072
2023-01-02,180101,0.301226
2023-01-03,180101,0.301285
2023-01-04,180101,0.301128
2023-01-05,180101,0.299091
2023-01-06,180101,0.297917
2023-01-09,180101,0.297643
2023-01-10,180101,0.295176
2023-01-11,180101,0.295611
2023-01-12,180101,0.296734
2023-01-13,180101,0.297817
2023-01-16,180101,0.299101
2023-01-17,180101,0.298142
2023-01-18,180101,0.296281
2023-01-19,180101,0.294822
2023-01-20,180101,0.293565
